id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
23498,satisfied,Male,Loyal Customer,41,Business travel,Business,1594,0,0,0,2,4,5,4,5,5,5,5,1,5,5,3,0.0
31840,satisfied,Male,Loyal Customer,43,Business travel,Business,2658,1,1,1,1,3,4,5,4,4,5,4,4,4,4,0,0.0
55702,neutral or dissatisfied,Female,disloyal Customer,59,Business travel,Eco,2466,1,0,1,3,5,1,1,5,4,1,2,2,5,5,9,0.0
82100,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1941,1,4,1,4,5,1,2,5,4,5,4,3,5,5,25,25.0
111974,satisfied,Male,Loyal Customer,71,Business travel,Business,395,5,5,5,5,5,2,1,4,4,4,4,1,4,4,4,0.0
78514,neutral or dissatisfied,Female,Loyal Customer,37,Personal Travel,Eco,1272,4,4,4,1,4,4,1,4,5,5,5,3,5,4,0,0.0
93124,satisfied,Male,Loyal Customer,56,Business travel,Business,2182,5,4,5,5,5,4,5,5,5,5,5,4,5,4,47,40.0
129568,satisfied,Male,Loyal Customer,32,Business travel,Business,3624,4,4,4,4,4,5,4,4,4,3,4,4,5,4,9,5.0
41318,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2678,5,5,5,3,1,5,1,1,3,2,4,3,4,1,88,86.0
104659,satisfied,Female,Loyal Customer,43,Business travel,Business,1696,2,2,2,2,4,4,4,4,4,4,4,5,4,3,45,42.0
78986,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Business,1726,3,4,3,5,4,3,4,4,4,5,4,3,5,4,0,0.0
94466,neutral or dissatisfied,Female,disloyal Customer,24,Business travel,Eco,1670,3,5,3,5,4,3,4,4,3,5,4,4,5,4,25,19.0
76180,satisfied,Male,Loyal Customer,58,Business travel,Business,2451,1,1,1,1,5,3,4,3,3,3,3,5,3,3,0,0.0
315,satisfied,Female,Loyal Customer,25,Business travel,Business,4614,1,1,1,1,5,5,5,5,3,4,5,4,5,5,2,3.0
66577,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,664,3,3,3,3,4,4,5,5,5,5,5,2,5,3,4,12.0
10704,satisfied,Male,Loyal Customer,55,Business travel,Business,336,1,1,4,1,4,4,5,4,4,4,4,4,4,5,77,80.0
123499,satisfied,Male,Loyal Customer,41,Business travel,Business,834,4,4,4,4,2,5,2,5,5,4,5,4,5,3,0,0.0
83358,satisfied,Female,Loyal Customer,35,Business travel,Business,2535,5,5,5,5,3,5,4,5,5,5,5,4,5,5,0,0.0
13323,satisfied,Male,Loyal Customer,59,Business travel,Business,3923,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0.0
75414,satisfied,Male,Loyal Customer,46,Business travel,Business,2361,4,4,4,4,2,5,4,4,4,4,4,4,4,5,9,0.0
91538,satisfied,Male,disloyal Customer,42,Business travel,Business,1607,5,5,5,1,4,5,4,4,4,3,5,5,4,4,29,28.0
64522,neutral or dissatisfied,Male,disloyal Customer,43,Business travel,Business,1683,1,1,1,3,4,1,4,4,4,2,4,4,4,4,0,0.0
16971,satisfied,Male,Loyal Customer,51,Business travel,Business,238,4,4,4,4,2,3,1,5,5,5,5,5,5,3,5,5.0
13694,neutral or dissatisfied,Male,Loyal Customer,27,Business travel,Eco,1562,3,5,5,5,3,3,3,3,2,4,4,3,3,3,0,0.0
115298,neutral or dissatisfied,Female,Loyal Customer,67,Business travel,Eco,350,2,1,1,1,3,3,4,2,2,2,2,3,2,4,74,72.0
77337,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Business,1635,3,3,3,5,4,3,4,4,4,4,5,5,5,4,0,12.0
68602,neutral or dissatisfied,Male,Loyal Customer,52,Business travel,Eco,3185,3,4,4,4,3,3,3,3,4,1,4,1,4,3,0,0.0
18308,neutral or dissatisfied,Female,Loyal Customer,45,Personal Travel,Business,2107,1,5,1,3,1,1,1,5,4,5,4,1,5,1,170,155.0
106892,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,1756,1,4,0,4,4,0,4,4,4,2,4,3,4,4,17,8.0
71477,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2695,1,5,1,4,3,1,4,3,5,2,2,1,3,3,0,0.0
104488,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Eco,2539,4,4,4,4,4,4,5,4,1,3,3,2,3,4,0,0.0
35889,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2366,3,4,3,3,2,3,2,2,5,2,5,4,4,2,0,0.0
105869,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,1942,2,3,2,1,2,2,5,2,1,1,4,1,1,2,0,0.0
16191,neutral or dissatisfied,Female,Loyal Customer,55,Business travel,Business,1884,1,4,4,4,1,1,2,3,5,3,3,2,1,2,210,206.0
30528,satisfied,Female,Loyal Customer,39,Business travel,Business,2837,2,2,2,2,3,3,4,5,5,5,5,3,5,5,0,0.0
80576,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Eco,2086,3,4,3,4,2,3,2,2,4,5,1,3,5,2,0,0.0
129126,satisfied,Female,Loyal Customer,21,Business travel,Business,2850,3,3,4,3,2,3,2,2,3,5,4,4,4,2,0,0.0
113483,satisfied,Female,Loyal Customer,43,Business travel,Business,266,2,2,2,2,3,5,4,4,4,4,5,5,4,4,0,0.0
81272,satisfied,Male,disloyal Customer,16,Business travel,Eco,2412,4,4,4,3,5,4,5,5,4,4,5,5,5,5,10,34.0
6380,satisfied,Female,Loyal Customer,43,Business travel,Business,219,5,5,4,5,4,5,4,5,5,5,4,5,5,5,0,0.0
85986,satisfied,Female,Loyal Customer,58,Business travel,Business,3155,2,2,2,2,3,5,4,4,4,5,4,3,4,4,8,0.0
108389,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,3292,3,4,3,3,3,1,1,1,3,4,4,1,2,1,448,445.0
95584,satisfied,Female,Loyal Customer,60,Business travel,Business,1899,1,1,2,1,2,4,4,4,4,4,4,3,4,5,0,0.0
9566,satisfied,Female,Loyal Customer,42,Business travel,Business,302,5,5,5,5,4,4,4,4,4,4,4,4,4,5,19,10.0
50226,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Eco,920,1,2,1,4,4,1,4,4,3,5,3,2,3,4,0,12.0
6203,satisfied,Female,Loyal Customer,66,Personal Travel,Eco Plus,416,2,2,2,2,2,4,5,2,2,2,2,5,2,4,0,0.0
3468,satisfied,Female,Loyal Customer,64,Personal Travel,Eco Plus,237,1,1,1,1,3,4,5,3,3,4,3,4,3,4,0,6.0
89709,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,1084,4,1,1,1,1,2,5,4,4,4,4,2,4,5,0,11.0
108830,satisfied,Male,Loyal Customer,46,Business travel,Business,3823,1,1,1,1,2,4,4,4,4,4,4,5,4,3,0,9.0
49173,neutral or dissatisfied,Female,disloyal Customer,47,Business travel,Eco,2185,1,5,1,4,2,1,2,2,4,5,4,3,5,2,0,0.0
43250,satisfied,Male,Loyal Customer,35,Business travel,Eco,1880,3,5,5,5,3,3,3,3,1,1,3,2,1,3,0,0.0
10404,satisfied,Male,disloyal Customer,22,Business travel,Business,1792,5,0,5,5,4,5,3,4,3,2,5,4,4,4,0,8.0
84834,neutral or dissatisfied,Male,Loyal Customer,44,Business travel,Business,496,4,4,4,4,5,3,4,4,4,4,4,1,4,2,18,13.0
101404,satisfied,Male,Loyal Customer,50,Personal Travel,Eco,1916,4,4,2,2,5,2,5,5,4,3,4,4,4,5,34,17.0
55996,satisfied,Male,disloyal Customer,22,Business travel,Eco,4244,4,4,4,1,4,5,5,3,5,5,4,5,3,5,177,225.0
51375,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,1773,3,2,3,3,3,3,1,3,4,1,4,1,3,3,28,17.0
78998,satisfied,Male,disloyal Customer,26,Business travel,Business,1448,5,2,5,3,1,5,1,1,4,5,5,3,4,1,0,2.0
82750,neutral or dissatisfied,Female,Loyal Customer,41,Business travel,Eco,1249,2,1,1,1,2,2,2,2,2,1,4,3,4,2,10,0.0
68767,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Business,3820,3,4,4,4,3,3,3,3,1,1,3,3,2,3,16,53.0
123083,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Business,2216,3,3,3,3,3,1,1,4,4,4,5,1,5,1,157,135.0
31525,satisfied,Male,Loyal Customer,61,Business travel,Eco,2322,3,2,2,2,3,3,3,3,2,3,4,1,4,3,2,16.0
124484,satisfied,Female,Loyal Customer,59,Business travel,Business,961,2,2,5,2,3,5,5,4,4,4,4,5,4,5,114,78.0
74261,satisfied,Male,Loyal Customer,60,Business travel,Business,2182,5,5,5,5,3,5,5,5,5,5,5,3,5,5,28,28.0
49205,satisfied,Female,Loyal Customer,31,Business travel,Business,4471,4,4,2,4,4,4,4,4,4,2,1,1,4,4,10,0.0
2713,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1494,3,3,3,1,1,3,4,1,3,5,1,1,5,1,0,0.0
37290,satisfied,Male,Loyal Customer,31,Business travel,Business,3263,4,4,5,4,4,4,4,4,5,2,4,5,5,4,16,44.0
71552,satisfied,Male,Loyal Customer,30,Business travel,Business,2632,4,4,4,4,5,5,5,5,4,2,5,3,5,5,0,0.0
39647,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1183,1,1,1,1,3,4,5,5,5,5,5,3,5,5,15,11.0
3221,satisfied,Female,Loyal Customer,48,Business travel,Business,2948,4,4,4,4,4,5,4,4,4,5,4,5,4,5,43,43.0
34892,satisfied,Female,Loyal Customer,39,Personal Travel,Business,443,5,4,4,4,5,5,4,5,1,1,1,3,1,5,0,0.0
74001,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2948,1,4,0,2,1,0,1,1,5,3,5,4,4,1,16,3.0
49494,satisfied,Female,Loyal Customer,36,Business travel,Business,230,4,4,4,4,4,1,5,5,5,4,4,4,5,2,0,0.0
31085,satisfied,Female,Loyal Customer,25,Personal Travel,Business,1757,4,4,4,4,5,5,5,4,4,4,4,3,4,5,16,10.0
123509,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,3765,2,2,2,2,3,5,5,5,5,5,5,3,5,4,0,9.0
90147,neutral or dissatisfied,Female,disloyal Customer,35,Business travel,Eco,2410,4,4,4,3,4,4,4,4,3,4,4,3,2,4,0,0.0
53171,satisfied,Female,Loyal Customer,36,Business travel,Eco,2118,5,4,4,4,5,5,5,5,5,3,3,2,2,5,0,0.0
83660,satisfied,Female,Loyal Customer,17,Business travel,Business,5010,2,2,2,2,5,4,5,5,3,3,4,3,4,5,0,0.0
126764,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,3532,3,4,3,2,1,3,1,1,5,4,5,3,4,1,0,0.0
56209,satisfied,Female,Loyal Customer,52,Personal Travel,Eco Plus,1429,1,1,1,1,3,5,4,5,5,5,4,5,5,5,54,50.0
128643,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2102,1,5,1,3,2,1,2,2,3,2,5,5,5,2,0,0.0
126640,neutral or dissatisfied,Female,Loyal Customer,60,Business travel,Business,646,1,2,2,2,4,3,4,1,1,1,1,4,1,2,0,18.0
50017,neutral or dissatisfied,Female,Loyal Customer,37,Business travel,Business,83,3,1,1,1,1,3,3,3,3,3,3,1,3,1,0,1.0
115746,neutral or dissatisfied,Male,Loyal Customer,36,Business travel,Business,2364,3,4,4,4,2,2,2,3,3,3,3,2,3,1,12,25.0
88437,neutral or dissatisfied,Male,Loyal Customer,44,Business travel,Business,1760,2,1,4,4,5,3,3,2,2,2,2,1,2,1,0,0.0
19008,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,4710,3,3,3,3,3,2,3,3,4,5,2,1,3,3,10,11.0
126889,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,3861,2,1,2,3,4,2,4,4,3,4,4,4,3,4,0,0.0
25179,neutral or dissatisfied,Female,disloyal Customer,21,Business travel,Business,1397,2,1,2,4,5,2,5,5,4,5,4,4,3,5,94,106.0
123221,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2301,4,4,4,3,1,4,1,1,4,2,5,3,5,1,30,17.0
62213,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,3501,2,5,2,1,2,2,2,2,4,3,4,5,4,2,0,0.0
120085,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,725,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0.0
38994,neutral or dissatisfied,Female,disloyal Customer,24,Business travel,Eco,1792,2,2,2,4,2,2,2,2,4,3,4,3,4,2,0,6.0
97861,satisfied,Female,Loyal Customer,33,Personal Travel,Business,704,3,3,3,3,2,5,4,5,5,5,5,4,5,5,0,0.0
31374,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1927,1,4,1,5,3,1,3,3,4,2,5,5,4,3,0,5.0
43126,satisfied,Female,Loyal Customer,28,Business travel,Eco Plus,959,0,0,0,3,3,3,3,3,3,4,2,1,1,3,0,0.0
88801,satisfied,Male,Loyal Customer,55,Business travel,Business,2436,2,2,2,2,5,4,4,5,5,5,5,5,5,5,8,6.0
33367,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,4323,3,4,3,3,3,2,2,5,3,4,4,2,3,2,414,
83784,satisfied,Female,disloyal Customer,50,Business travel,Business,1447,4,4,4,1,3,4,3,3,5,2,5,4,4,3,10,6.0
2101,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2358,2,1,2,3,3,2,3,3,2,2,4,2,4,3,0,0.0
61580,satisfied,Female,Loyal Customer,56,Business travel,Business,1383,4,4,4,4,4,4,5,4,4,4,4,5,4,4,0,0.0
22895,satisfied,Male,Loyal Customer,67,Business travel,Eco Plus,1165,4,4,4,4,4,4,4,4,1,4,4,1,4,4,0,0.0
121443,satisfied,Female,Loyal Customer,29,Business travel,Business,3023,5,5,1,5,5,5,5,5,5,5,5,3,5,5,0,0.0
101367,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,3149,3,4,3,2,3,3,3,3,3,4,2,5,4,3,7,2.0
63980,satisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,1203,2,2,2,2,4,4,4,4,3,3,4,4,5,4,0,0.0
58030,satisfied,Female,Loyal Customer,12,Business travel,Business,3093,2,2,2,2,4,4,4,4,4,3,3,3,5,4,1,0.0
41286,neutral or dissatisfied,Male,Loyal Customer,10,Business travel,Eco,2157,3,2,3,2,3,3,4,3,3,1,3,4,3,3,2,5.0
9146,satisfied,Female,disloyal Customer,23,Business travel,Eco,2008,4,4,4,3,2,4,2,2,5,3,5,4,5,2,92,86.0
111850,satisfied,Male,Loyal Customer,52,Business travel,Business,3972,3,3,3,3,5,4,5,2,2,2,2,3,2,3,0,0.0
92137,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,1560,4,4,4,4,3,4,5,3,3,2,3,4,3,5,0,0.0
53225,satisfied,Male,Loyal Customer,62,Personal Travel,Eco,1853,4,4,4,2,2,4,2,2,5,5,4,3,4,2,16,0.0
66298,neutral or dissatisfied,Male,disloyal Customer,19,Business travel,Eco,2052,3,3,3,3,2,3,2,2,1,1,4,3,3,2,13,7.0
55478,neutral or dissatisfied,Female,Loyal Customer,35,Business travel,Eco Plus,2988,1,5,5,5,1,1,1,1,1,5,3,4,3,1,0,0.0
11020,satisfied,Male,Loyal Customer,41,Business travel,Eco,1383,4,2,2,2,4,4,4,4,4,2,4,3,5,4,0,0.0
111825,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Business,2665,2,2,2,3,4,2,5,4,4,3,3,3,4,4,8,4.0
78137,neutral or dissatisfied,Female,disloyal Customer,48,Business travel,Business,1379,4,3,3,5,3,4,4,3,5,5,4,3,5,3,7,0.0
39952,satisfied,Male,Loyal Customer,49,Personal Travel,Eco,2525,4,2,4,4,4,4,4,4,3,4,4,3,4,4,0,0.0
51106,neutral or dissatisfied,Female,Loyal Customer,53,Personal Travel,Eco,118,4,4,0,5,2,5,4,5,5,0,2,4,5,5,0,0.0
20514,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,1131,2,3,2,3,2,2,5,2,3,1,4,4,3,2,31,36.0
98149,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,2376,3,3,3,2,4,3,4,4,4,4,3,2,2,4,118,113.0
83907,satisfied,Female,Loyal Customer,61,Business travel,Business,2142,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,0.0
486,satisfied,Male,Loyal Customer,48,Business travel,Business,360,1,1,1,1,3,4,5,4,4,4,4,3,4,5,15,23.0
69329,satisfied,Female,Loyal Customer,47,Business travel,Business,1987,3,3,5,3,3,5,5,5,5,5,5,4,5,4,81,89.0
50738,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1686,2,2,5,2,5,1,5,3,3,4,3,2,3,4,0,0.0
19440,satisfied,Female,Loyal Customer,40,Personal Travel,Eco Plus,2023,5,5,5,5,5,5,5,5,3,5,2,2,5,5,0,2.0
62768,neutral or dissatisfied,Female,Loyal Customer,29,Business travel,Business,3326,2,2,2,2,2,2,2,2,3,1,2,2,3,2,0,14.0
98405,neutral or dissatisfied,Female,Loyal Customer,50,Business travel,Eco,725,2,4,4,4,1,2,3,2,2,2,2,2,2,1,15,10.0
75663,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Eco Plus,1764,3,5,5,5,3,3,3,3,2,5,4,1,3,3,3,0.0
78864,satisfied,Male,Loyal Customer,24,Business travel,Business,3030,5,5,5,5,4,4,4,4,4,4,4,3,5,4,0,0.0
104082,neutral or dissatisfied,Female,disloyal Customer,37,Business travel,Business,2187,2,2,2,3,1,2,1,1,3,4,4,4,5,1,12,0.0
7006,satisfied,Male,Loyal Customer,50,Business travel,Eco,1538,3,5,5,5,2,3,2,2,2,5,5,1,1,2,0,2.0
74697,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2440,3,3,3,3,5,5,5,5,5,3,4,4,5,5,40,10.0
78018,neutral or dissatisfied,Female,Loyal Customer,18,Business travel,Eco,1392,2,1,4,1,2,2,4,2,2,4,4,1,3,2,0,0.0
5737,satisfied,Female,Loyal Customer,58,Personal Travel,Eco Plus,444,5,5,5,5,2,2,2,2,3,3,5,4,5,2,0,5.0
35352,neutral or dissatisfied,Female,disloyal Customer,48,Business travel,Eco,2253,4,3,3,4,5,3,1,5,3,2,3,4,4,5,0,24.0
79165,satisfied,Male,Loyal Customer,56,Business travel,Business,2467,4,4,4,4,4,4,4,5,4,4,5,4,5,4,0,3.0
83986,neutral or dissatisfied,Female,Loyal Customer,45,Business travel,Eco,325,2,1,1,1,3,3,4,2,2,2,2,3,2,3,4,46.0
101123,satisfied,Female,Loyal Customer,50,Business travel,Business,3907,3,3,3,3,4,5,5,5,5,5,5,5,5,5,10,13.0
123171,satisfied,Male,Loyal Customer,38,Business travel,Eco,1784,4,4,4,4,4,4,4,4,3,3,2,5,1,4,0,0.0
103872,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,2812,3,3,3,3,2,5,5,4,4,4,4,5,4,4,2,0.0
100330,neutral or dissatisfied,Male,Loyal Customer,28,Business travel,Business,5088,4,4,4,4,4,3,4,4,4,3,3,4,4,4,22,12.0
42015,satisfied,Female,Loyal Customer,57,Business travel,Eco,92,4,2,2,2,4,5,1,4,4,4,4,5,4,5,0,0.0
127070,satisfied,Female,disloyal Customer,29,Business travel,Business,1668,5,5,5,1,2,5,2,2,4,3,5,4,4,2,0,0.0
189,satisfied,Female,Loyal Customer,42,Business travel,Business,2915,0,0,0,2,5,4,5,3,3,3,3,5,3,4,0,0.0
7409,satisfied,Female,Loyal Customer,41,Business travel,Business,1953,1,1,1,1,4,4,5,4,4,4,4,4,4,4,9,2.0
45589,satisfied,Female,Loyal Customer,55,Business travel,Business,2050,2,2,2,2,4,4,2,5,5,5,5,3,5,3,78,82.0
59662,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,792,3,3,3,3,2,3,2,2,5,4,4,2,1,2,0,0.0
98078,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1454,4,4,4,4,4,5,4,5,5,5,5,5,5,5,19,12.0
76914,neutral or dissatisfied,Female,Loyal Customer,25,Business travel,Eco Plus,2279,2,4,4,4,2,2,2,2,1,5,3,3,3,2,0,0.0
10705,satisfied,Male,Loyal Customer,77,Business travel,Business,2705,5,5,5,5,4,5,4,3,3,3,3,3,3,4,18,9.0
29270,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Business,2522,1,1,1,1,4,3,3,1,1,1,1,4,1,1,0,0.0
30570,satisfied,Female,Loyal Customer,46,Business travel,Business,3838,5,5,5,5,4,3,3,4,4,4,4,5,4,4,8,5.0
47461,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1477,5,5,3,5,4,4,4,4,3,5,1,4,3,4,7,12.0
15303,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2126,4,4,4,4,5,5,5,4,4,4,4,3,4,5,0,0.0
108983,satisfied,Female,Loyal Customer,54,Business travel,Business,1709,5,5,5,5,5,4,4,5,5,5,5,4,5,3,1,1.0
25666,neutral or dissatisfied,Female,disloyal Customer,21,Business travel,Eco,2095,3,3,3,4,1,3,1,1,2,2,3,4,3,1,5,4.0
95661,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,964,5,5,5,5,3,1,2,5,5,5,5,5,5,1,9,4.0
75796,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2310,3,5,3,3,5,3,3,5,2,4,4,5,3,5,28,23.0
88008,satisfied,Female,Loyal Customer,41,Business travel,Business,3961,3,3,3,3,2,4,4,4,4,4,4,4,4,5,10,7.0
125269,neutral or dissatisfied,Male,Loyal Customer,59,Business travel,Eco,3118,2,5,5,5,2,2,2,2,2,4,3,3,3,2,0,0.0
44939,satisfied,Female,Loyal Customer,30,Business travel,Business,1502,5,5,5,5,4,4,4,4,5,4,3,2,5,4,9,14.0
48941,satisfied,Male,Loyal Customer,27,Business travel,Business,4320,4,4,4,4,5,5,5,5,5,5,3,1,3,5,24,25.0
5957,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Business,2962,4,4,4,4,1,4,3,4,4,4,4,2,4,2,42,37.0
79912,neutral or dissatisfied,Male,Loyal Customer,15,Business travel,Business,5865,2,2,2,2,2,2,2,2,2,4,3,2,3,2,853,823.0
126597,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Eco,2312,3,3,3,3,1,3,1,1,2,5,4,3,4,1,0,0.0
92852,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco Plus,2764,3,4,3,2,5,3,3,5,4,2,5,4,5,5,0,8.0
90517,satisfied,Female,Loyal Customer,35,Business travel,Business,3841,2,2,2,2,3,4,5,5,5,5,5,4,5,5,0,0.0
76403,satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,1706,3,3,4,3,4,4,5,4,4,4,4,4,4,3,2,3.0
65192,neutral or dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1681,2,4,2,4,2,2,2,2,5,2,4,3,4,2,1,0.0
19532,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1223,4,0,4,2,5,4,5,5,1,1,5,4,2,5,0,0.0
31640,satisfied,Female,Loyal Customer,41,Business travel,Business,970,2,2,2,2,2,3,5,4,4,4,4,5,4,5,44,40.0
36642,satisfied,Male,Loyal Customer,67,Personal Travel,Eco,2972,0,4,0,4,5,0,5,5,1,3,5,3,4,5,0,0.0
22400,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Eco,286,3,3,3,3,4,3,4,3,3,3,3,1,3,1,0,0.0
29214,satisfied,Female,Loyal Customer,43,Business travel,Business,3325,1,1,1,1,4,4,5,4,4,4,4,3,4,3,0,2.0
57160,satisfied,Male,Loyal Customer,59,Business travel,Business,1839,3,3,1,3,2,3,4,5,5,5,5,5,5,4,0,0.0
35118,satisfied,Male,Loyal Customer,30,Business travel,Eco,2055,3,5,5,5,3,4,3,3,4,1,3,4,2,3,0,0.0
8685,neutral or dissatisfied,Female,Loyal Customer,38,Business travel,Business,3944,3,3,3,3,3,3,4,3,3,3,3,3,3,2,0,0.0
97241,satisfied,Male,Loyal Customer,50,Business travel,Business,3885,0,0,0,1,2,4,5,2,2,2,2,3,2,3,0,0.0
8437,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Eco Plus,1916,4,5,5,5,4,4,4,4,3,4,3,3,4,4,37,20.0
42498,satisfied,Female,Loyal Customer,34,Business travel,Business,3387,1,1,1,1,3,3,5,5,5,5,5,1,5,2,0,17.0
94330,satisfied,Male,Loyal Customer,48,Business travel,Business,315,4,4,4,4,4,4,5,5,5,5,5,5,5,3,3,0.0
59289,satisfied,Female,Loyal Customer,52,Business travel,Business,2355,4,4,4,4,5,5,5,4,4,4,4,4,4,5,3,0.0
86264,satisfied,Male,Loyal Customer,58,Personal Travel,Eco,1967,5,4,5,2,2,5,2,2,3,4,5,4,5,2,12,0.0
40870,neutral or dissatisfied,Female,Loyal Customer,31,Personal Travel,Eco,1924,4,3,4,4,1,4,1,1,3,1,4,2,4,1,0,0.0
72708,satisfied,Female,Loyal Customer,43,Business travel,Business,1133,2,2,2,2,3,5,4,5,5,5,5,3,5,5,0,0.0
45630,satisfied,Male,Loyal Customer,34,Business travel,Eco,959,4,4,4,4,4,4,4,4,2,3,4,5,3,4,0,0.0
72852,neutral or dissatisfied,Male,disloyal Customer,40,Business travel,Business,1901,2,2,2,2,2,2,2,2,5,4,4,3,5,2,83,80.0
96674,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1870,4,4,4,4,5,5,4,4,4,4,4,4,4,4,13,0.0
5563,satisfied,Female,Loyal Customer,41,Business travel,Business,3068,5,5,4,5,3,4,5,5,5,5,5,4,5,4,0,0.0
105484,neutral or dissatisfied,Female,Loyal Customer,9,Business travel,Business,1905,1,3,3,3,1,1,1,1,4,5,4,4,4,1,0,0.0
66457,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2414,4,3,4,2,3,4,3,3,3,3,5,1,1,3,0,2.0
40818,neutral or dissatisfied,Male,Loyal Customer,31,Business travel,Business,3255,2,3,3,3,2,2,2,2,4,4,3,4,3,2,0,0.0
54705,neutral or dissatisfied,Female,disloyal Customer,47,Business travel,Eco,2096,1,1,1,3,2,1,2,2,1,3,3,2,4,2,25,38.0
42784,neutral or dissatisfied,Male,Loyal Customer,25,Business travel,Eco,2050,2,3,3,3,2,2,2,2,4,5,3,2,4,2,0,2.0
16686,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco Plus,2157,2,2,2,4,5,2,5,5,5,4,3,1,2,5,0,0.0
66540,satisfied,Female,Loyal Customer,37,Business travel,Business,1949,2,2,2,2,2,4,4,4,4,4,4,5,4,3,0,0.0
72335,satisfied,Female,disloyal Customer,44,Business travel,Business,2041,5,5,5,4,5,5,5,5,4,2,5,4,4,5,21,5.0
59820,satisfied,Female,Loyal Customer,14,Personal Travel,Business,2586,4,4,4,4,4,4,5,4,2,4,1,5,1,4,66,36.0
70019,satisfied,Male,Loyal Customer,52,Business travel,Business,633,3,3,4,3,2,4,4,5,5,5,5,4,5,5,0,7.0
15062,neutral or dissatisfied,Female,Loyal Customer,64,Personal Travel,Eco,2228,4,2,4,4,4,1,5,4,2,3,3,5,3,5,142,146.0
