Anio,Mes,Cliente,Producto,Unidades_vendidas,Precio_por_unidad,Venta_total
2020,May,Customer 248,Product A,74,72.55920558,5369.381213
2020,May,Customer 494,Product B,94,90.00859829,8460.808239
2020,May,Customer 425,Product A,78,72.55920558,5659.618035
2020,May,Customer 48,Product B,10,90.00859829,900.0859829
2020,May,Customer 11,Product E,21,62.53435625,1313.221481
2020,May,Customer 391,Product A,64,72.55920558,4643.789157
2020,May,Customer 258,Product D,42,24.47930621,1028.130861
2020,May,Customer 331,Product A,18,72.55920558,1306.0657
2020,May,Customer 187,Product B,16,90.00859829,1440.137573
2020,May,Customer 364,Product C,47,87.09591868,4093.508178
2020,May,Customer 298,Product D,60,24.47930621,1468.758373
2020,May,Customer 487,Product B,90,90.00859829,8100.773846
2020,May,Customer 283,Product D,12,24.47930621,293.7516745
2020,May,Customer 43,Product A,63,72.55920558,4571.229952
2020,May,Customer 376,Product D,85,24.47930621,2080.741028
2020,May,Customer 90,Product D,28,24.47930621,685.4205739
2020,May,Customer 175,Product D,30,24.47930621,734.3791863
2020,May,Customer 270,Product B,71,90.00859829,6390.610479
2020,May,Customer 124,Product E,37,62.53435625,2313.771181
2020,May,Customer 399,Product D,47,24.47930621,1150.527392
2020,May,Customer 275,Product E,21,62.53435625,1313.221481
2020,May,Customer 27,Product D,29,24.47930621,709.8998801
2020,May,Customer 326,Product D,2,24.47930621,48.95861242
2020,May,Customer 272,Product B,69,90.00859829,6210.593282
2020,May,Customer 30,Product E,19,62.53435625,1188.152769
2020,May,Customer 141,Product C,62,87.09591868,5399.946958
2020,May,Customer 356,Product D,52,24.47930621,1272.923923
2020,May,Customer 329,Product C,19,87.09591868,1654.822455
2020,May,Customer 116,Product A,20,72.55920558,1451.184112
2020,May,Customer 388,Product B,82,90.00859829,7380.70506
2020,May,Customer 343,Product C,37,87.09591868,3222.548991
2020,May,Customer 324,Product E,44,62.53435625,2751.511675
2020,May,Customer 298,Product A,95,72.55920558,6893.12453
2020,May,Customer 147,Product B,94,90.00859829,8460.808239
2020,May,Customer 163,Product A,85,72.55920558,6167.532474
2020,May,Customer 339,Product E,32,62.53435625,2001.0994
2020,May,Customer 372,Product B,2,90.00859829,180.0171966
2020,May,Customer 472,Product A,96,72.55920558,6965.683736
2020,May,Customer 302,Product E,31,62.53435625,1938.565044
2020,May,Customer 129,Product C,85,87.09591868,7403.153088
2020,May,Customer 410,Product B,12,90.00859829,1080.103179
2020,May,Customer 225,Product C,92,87.09591868,8012.824519
2020,May,Customer 47,Product D,53,24.47930621,1297.403229
2020,May,Customer 386,Product B,24,90.00859829,2160.206359
2020,May,Customer 19,Product B,75,90.00859829,6750.644872
2020,May,Customer 171,Product C,67,87.09591868,5835.426552
2020,May,Customer 490,Product C,54,87.09591868,4703.179609
2020,May,Customer 144,Product B,60,90.00859829,5400.515897
2020,May,Customer 84,Product D,25,24.47930621,611.9826553
2020,May,Customer 266,Product D,42,24.47930621,1028.130861
2020,May,Customer 333,Product A,42,72.55920558,3047.486634
2020,May,Customer 246,Product E,22,62.53435625,1375.755838
2020,May,Customer 242,Product C,27,87.09591868,2351.589804
2020,May,Customer 162,Product B,89,90.00859829,8010.765248
2020,May,Customer 424,Product A,76,72.55920558,5514.499624
2020,May,Customer 10,Product A,98,72.55920558,7110.802147
2020,May,Customer 39,Product D,66,24.47930621,1615.63421
2020,May,Customer 124,Product D,24,24.47930621,587.503349
2020,May,Customer 386,Product A,78,72.55920558,5659.618035
2020,May,Customer 15,Product D,28,24.47930621,685.4205739
2020,May,Customer 359,Product E,10,62.53435625,625.3435625
2020,May,Customer 357,Product B,88,90.00859829,7920.75665
2020,May,Customer 128,Product B,76,90.00859829,6840.65347
2020,May,Customer 454,Product D,45,24.47930621,1101.568779
2020,May,Customer 206,Product E,56,62.53435625,3501.92395
2020,May,Customer 417,Product E,36,62.53435625,2251.236825
2020,May,Customer 294,Product C,23,87.09591868,2003.20613
2020,May,Customer 123,Product C,69,87.09591868,6009.618389
2020,May,Customer 104,Product C,78,87.09591868,6793.481657
2020,May,Customer 206,Product D,16,24.47930621,391.6688994
2020,May,Customer 87,Product E,71,62.53435625,4439.939294
2020,May,Customer 15,Product D,17,24.47930621,416.1482056
2020,May,Customer 495,Product D,98,24.47930621,2398.972009
2020,May,Customer 283,Product D,87,24.47930621,2129.69964
2020,May,Customer 379,Product C,97,87.09591868,8448.304112
2020,May,Customer 355,Product A,92,72.55920558,6675.446913
2020,May,Customer 438,Product E,84,62.53435625,5252.885925
2020,May,Customer 201,Product E,70,62.53435625,4377.404938
2020,May,Customer 95,Product B,45,90.00859829,4050.386923
2020,Jun,Customer 219,Product A,72,72.55920558,5224.262802
2020,Jun,Customer 212,Product D,87,24.47930621,2129.69964
2020,Jun,Customer 423,Product C,29,87.09591868,2525.781642
2020,Jun,Customer 16,Product C,20,87.09591868,1741.918374
2020,Jun,Customer 193,Product B,53,90.00859829,4770.455709
2020,Jun,Customer 337,Product B,29,90.00859829,2610.24935
2020,Jun,Customer 8,Product E,51,62.53435625,3189.252169
2020,Jun,Customer 188,Product C,69,87.09591868,6009.618389
2020,Jun,Customer 204,Product D,20,24.47930621,489.5861242
2020,Jun,Customer 260,Product C,19,87.09591868,1654.822455
2020,Jun,Customer 173,Product C,13,87.09591868,1132.246943
2020,Jun,Customer 441,Product D,52,24.47930621,1272.923923
2020,Jun,Customer 365,Product C,83,87.09591868,7228.96125
2020,Jun,Customer 200,Product B,90,90.00859829,8100.773846
2020,Jun,Customer 26,Product C,77,87.09591868,6706.385738
2020,Jun,Customer 20,Product C,39,87.09591868,3396.740829
2020,Jun,Customer 207,Product C,26,87.09591868,2264.493886
2020,Jun,Customer 11,Product B,43,90.00859829,3870.369726
2020,Jun,Customer 390,Product D,42,24.47930621,1028.130861
2020,Jun,Customer 355,Product C,52,87.09591868,4528.987771
2020,Jun,Customer 376,Product C,61,87.09591868,5312.851039
2020,Jun,Customer 396,Product B,12,90.00859829,1080.103179
2020,Jun,Customer 117,Product E,46,62.53435625,2876.580388
2020,Jun,Customer 208,Product A,13,72.55920558,943.2696725
2020,Jun,Customer 118,Product A,4,72.55920558,290.2368223
2020,Jun,Customer 305,Product B,11,90.00859829,990.0945812
2020,Jun,Customer 489,Product E,23,62.53435625,1438.290194
2020,Jun,Customer 235,Product A,26,72.55920558,1886.539345
2020,Jun,Customer 29,Product C,97,87.09591868,8448.304112
2020,Jun,Customer 334,Product C,30,87.09591868,2612.87756
2020,Jun,Customer 451,Product D,93,24.47930621,2276.575478
2020,Jun,Customer 110,Product A,51,72.55920558,3700.519485
2020,Jun,Customer 47,Product E,64,62.53435625,4002.1988
2020,Jun,Customer 422,Product A,7,72.55920558,507.9144391
2020,Jun,Customer 210,Product A,41,72.55920558,2974.927429
2020,Jun,Customer 441,Product E,50,62.53435625,3126.717813
2020,Jun,Customer 308,Product A,1,72.55920558,72.55920558
2020,Jun,Customer 188,Product B,4,90.00859829,360.0343932
2020,Jun,Customer 427,Product B,4,90.00859829,360.0343932
2020,Jun,Customer 478,Product B,73,90.00859829,6570.627675
2020,Jun,Customer 8,Product E,24,62.53435625,1500.82455
2020,Jun,Customer 434,Product D,43,24.47930621,1052.610167
2020,Jun,Customer 334,Product A,18,72.55920558,1306.0657
2020,Jun,Customer 413,Product C,47,87.09591868,4093.508178
2020,Jun,Customer 31,Product D,37,24.47930621,905.7343298
2020,Jun,Customer 304,Product B,48,90.00859829,4320.412718
2020,Jun,Customer 132,Product C,66,87.09591868,5748.330633
2020,Jun,Customer 222,Product D,18,24.47930621,440.6275118
2020,Jun,Customer 255,Product E,1,62.53435625,62.53435625
2020,Jun,Customer 346,Product B,6,90.00859829,540.0515897
2020,Jun,Customer 200,Product C,18,87.09591868,1567.726536
2020,Jun,Customer 357,Product A,42,72.55920558,3047.486634
2020,Jun,Customer 229,Product D,94,24.47930621,2301.054784
2020,Jun,Customer 393,Product E,76,62.53435625,4752.611075
2020,Jun,Customer 161,Product C,62,87.09591868,5399.946958
2020,Jun,Customer 258,Product D,44,24.47930621,1077.089473
2020,Jun,Customer 259,Product C,82,87.09591868,7141.865332
2020,Jun,Customer 421,Product B,33,90.00859829,2970.283744
2020,Jun,Customer 95,Product B,11,90.00859829,990.0945812
2020,Jun,Customer 210,Product D,98,24.47930621,2398.972009
2020,Jun,Customer 22,Product B,44,90.00859829,3960.378325
2020,Jun,Customer 426,Product A,57,72.55920558,4135.874718
2020,Jun,Customer 251,Product D,96,24.47930621,2350.013396
2020,Jun,Customer 119,Product A,9,72.55920558,653.0328502
2020,Jun,Customer 150,Product E,87,62.53435625,5440.488994
2020,Jun,Customer 53,Product C,74,87.09591868,6445.097982
2020,Jun,Customer 378,Product E,3,62.53435625,187.6030688
2020,Jun,Customer 348,Product E,79,62.53435625,4940.214144
2020,Jun,Customer 396,Product E,93,62.53435625,5815.695131
2020,Jun,Customer 392,Product B,84,90.00859829,7560.722256
2020,Jun,Customer 179,Product E,67,62.53435625,4189.801869
2020,Jun,Customer 343,Product E,67,62.53435625,4189.801869
2020,Jun,Customer 316,Product E,71,62.53435625,4439.939294
2020,Jun,Customer 102,Product B,41,90.00859829,3690.35253
2020,Jun,Customer 113,Product E,44,62.53435625,2751.511675
2020,Jun,Customer 491,Product A,89,72.55920558,6457.769297
2020,Jun,Customer 345,Product A,60,72.55920558,4353.552335
2020,Jun,Customer 368,Product A,36,72.55920558,2612.131401
2020,Jun,Customer 171,Product E,43,62.53435625,2688.977319
2020,Jun,Customer 190,Product E,43,62.53435625,2688.977319
2020,Jun,Customer 146,Product C,60,87.09591868,5225.755121
2020,Jun,Customer 92,Product C,56,87.09591868,4877.371446
2020,Jun,Customer 111,Product A,96,72.55920558,6965.683736
2020,Jul,Customer 481,Product D,46,24.47930621,1126.048086
2020,Jul,Customer 496,Product C,26,87.09591868,2264.493886
2020,Jul,Customer 464,Product E,13,62.53435625,812.9466313
2020,Jul,Customer 148,Product B,82,90.00859829,7380.70506
2020,Jul,Customer 301,Product B,47,90.00859829,4230.40412
2020,Jul,Customer 495,Product E,55,62.53435625,3439.389594
2020,Jul,Customer 35,Product E,26,62.53435625,1625.893263
2020,Jul,Customer 374,Product E,44,62.53435625,2751.511675
2020,Jul,Customer 193,Product C,43,87.09591868,3745.124503
2020,Jul,Customer 151,Product C,82,87.09591868,7141.865332
2020,Jul,Customer 220,Product D,60,24.47930621,1468.758373
2020,Jul,Customer 403,Product D,52,24.47930621,1272.923923
2020,Jul,Customer 177,Product E,26,62.53435625,1625.893263
2020,Jul,Customer 127,Product C,40,87.09591868,3483.836747
2020,Jul,Customer 333,Product D,54,24.47930621,1321.882535
2020,Jul,Customer 28,Product C,60,87.09591868,5225.755121
2020,Jul,Customer 328,Product D,55,24.47930621,1346.361842
2020,Jul,Customer 85,Product B,85,90.00859829,7650.730855
2020,Jul,Customer 65,Product C,64,87.09591868,5574.138796
2020,Jul,Customer 363,Product E,18,62.53435625,1125.618413
2020,Jul,Customer 225,Product E,57,62.53435625,3564.458306
2020,Jul,Customer 347,Product E,44,62.53435625,2751.511675
2020,Jul,Customer 371,Product C,42,87.09591868,3658.028585
2020,Jul,Customer 432,Product D,91,24.47930621,2227.616865
2020,Jul,Customer 137,Product E,57,62.53435625,3564.458306
2020,Jul,Customer 90,Product E,77,62.53435625,4815.145431
2020,Jul,Customer 148,Product E,92,62.53435625,5753.160775
2020,Jul,Customer 425,Product B,25,90.00859829,2250.214957
2020,Jul,Customer 297,Product C,38,87.09591868,3309.64491
2020,Jul,Customer 75,Product B,40,90.00859829,3600.343932
2020,Jul,Customer 373,Product C,97,87.09591868,8448.304112
2020,Jul,Customer 146,Product A,88,72.55920558,6385.210091
2020,Jul,Customer 190,Product A,25,72.55920558,1813.98014
2020,Jul,Customer 126,Product C,98,87.09591868,8535.400031
2020,Jul,Customer 226,Product E,19,62.53435625,1188.152769
2020,Jul,Customer 25,Product C,73,87.09591868,6358.002064
2020,Jul,Customer 403,Product A,34,72.55920558,2467.01299
2020,Jul,Customer 360,Product B,34,90.00859829,3060.292342
2020,Jul,Customer 45,Product E,70,62.53435625,4377.404938
2020,Jul,Customer 48,Product C,39,87.09591868,3396.740829
2020,Jul,Customer 10,Product A,18,72.55920558,1306.0657
2020,Jul,Customer 244,Product E,73,62.53435625,4565.008006
2020,Jul,Customer 4,Product A,9,72.55920558,653.0328502
2020,Jul,Customer 209,Product C,52,87.09591868,4528.987771
2020,Jul,Customer 261,Product D,79,24.47930621,1933.865191
2020,Jul,Customer 258,Product E,13,62.53435625,812.9466313
2020,Jul,Customer 109,Product B,61,90.00859829,5490.524496
2020,Jul,Customer 8,Product C,63,87.09591868,5487.042877
2020,Jul,Customer 9,Product E,11,62.53435625,687.8779188
2020,Jul,Customer 298,Product E,36,62.53435625,2251.236825
2020,Jul,Customer 268,Product E,74,62.53435625,4627.542363
2020,Jul,Customer 73,Product D,71,24.47930621,1738.030741
2020,Jul,Customer 312,Product D,23,24.47930621,563.0240428
2020,Jul,Customer 320,Product E,23,62.53435625,1438.290194
2020,Jul,Customer 474,Product C,69,87.09591868,6009.618389
2020,Jul,Customer 89,Product B,20,90.00859829,1800.171966
2020,Jul,Customer 209,Product E,2,62.53435625,125.0687125
2020,Jul,Customer 122,Product D,70,24.47930621,1713.551435
2020,Jul,Customer 99,Product B,75,90.00859829,6750.644872
2020,Jul,Customer 192,Product E,83,62.53435625,5190.351569
2020,Jul,Customer 444,Product C,62,87.09591868,5399.946958
2020,Jul,Customer 216,Product A,68,72.55920558,4934.025979
2020,Jul,Customer 492,Product C,55,87.09591868,4790.275527
2020,Jul,Customer 467,Product D,7,24.47930621,171.3551435
2020,Jul,Customer 305,Product A,16,72.55920558,1160.947289
2020,Jul,Customer 232,Product C,72,87.09591868,6270.906145
2020,Jul,Customer 80,Product D,83,24.47930621,2031.782415
2020,Jul,Customer 191,Product E,77,62.53435625,4815.145431
2020,Jul,Customer 10,Product B,36,90.00859829,3240.309538
2020,Jul,Customer 408,Product B,87,90.00859829,7830.748051
2020,Jul,Customer 126,Product A,55,72.55920558,3990.756307
2020,Jul,Customer 152,Product C,26,87.09591868,2264.493886
2020,Jul,Customer 382,Product B,28,90.00859829,2520.240752
2020,Jul,Customer 166,Product E,78,62.53435625,4877.679788
2020,Jul,Customer 176,Product E,54,62.53435625,3376.855238
2020,Jul,Customer 222,Product C,72,87.09591868,6270.906145
2020,Jul,Customer 112,Product C,71,87.09591868,6183.810226
2020,Jul,Customer 385,Product E,63,62.53435625,3939.664444
2020,Jul,Customer 196,Product C,3,87.09591868,261.287756
2020,Jul,Customer 104,Product C,1,87.09591868,87.09591868
2020,Jul,Customer 230,Product D,87,24.47930621,2129.69964
2020,Jul,Customer 331,Product B,33,90.00859829,2970.283744
2020,Jul,Customer 484,Product E,59,62.53435625,3689.527019
2020,Aug,Customer 227,Product E,48,62.53435625,3001.6491
2020,Aug,Customer 372,Product C,14,87.09591868,1219.342862
2020,Aug,Customer 253,Product E,31,62.53435625,1938.565044
2020,Aug,Customer 380,Product D,23,24.47930621,563.0240428
2020,Aug,Customer 206,Product B,79,90.00859829,7110.679265
2020,Aug,Customer 27,Product B,36,90.00859829,3240.309538
2020,Aug,Customer 79,Product C,62,87.09591868,5399.946958
2020,Aug,Customer 361,Product B,88,90.00859829,7920.75665
2020,Aug,Customer 189,Product D,13,24.47930621,318.2309807
2020,Aug,Customer 446,Product D,78,24.47930621,1909.385884
2020,Aug,Customer 98,Product B,71,90.00859829,6390.610479
2020,Aug,Customer 415,Product E,25,62.53435625,1563.358906
2020,Aug,Customer 392,Product C,54,87.09591868,4703.179609
2020,Aug,Customer 357,Product A,56,72.55920558,4063.315512
2020,Aug,Customer 340,Product E,61,62.53435625,3814.595731
2020,Aug,Customer 291,Product E,16,62.53435625,1000.5497
2020,Aug,Customer 128,Product A,43,72.55920558,3120.04584
2020,Aug,Customer 442,Product B,4,90.00859829,360.0343932
2020,Aug,Customer 482,Product A,89,72.55920558,6457.769297
2020,Aug,Customer 148,Product C,37,87.09591868,3222.548991
2020,Aug,Customer 197,Product B,57,90.00859829,5130.490103
2020,Aug,Customer 363,Product D,86,24.47930621,2105.220334
2020,Aug,Customer 278,Product B,55,90.00859829,4950.472906
2020,Aug,Customer 251,Product A,18,72.55920558,1306.0657
2020,Aug,Customer 383,Product A,1,72.55920558,72.55920558
2020,Aug,Customer 260,Product E,82,62.53435625,5127.817213
2020,Aug,Customer 59,Product A,28,72.55920558,2031.657756
2020,Aug,Customer 439,Product D,60,24.47930621,1468.758373
2020,Aug,Customer 464,Product B,87,90.00859829,7830.748051
2020,Aug,Customer 472,Product A,13,72.55920558,943.2696725
2020,Aug,Customer 182,Product E,43,62.53435625,2688.977319
2020,Aug,Customer 426,Product A,79,72.55920558,5732.177241
2020,Aug,Customer 182,Product C,30,87.09591868,2612.87756
2020,Aug,Customer 314,Product D,67,24.47930621,1640.113516
2020,Aug,Customer 146,Product B,7,90.00859829,630.060188
2020,Aug,Customer 470,Product B,65,90.00859829,5850.558889
2020,Aug,Customer 305,Product D,29,24.47930621,709.8998801
2020,Aug,Customer 334,Product A,47,72.55920558,3410.282662
2020,Aug,Customer 435,Product C,70,87.09591868,6096.714308
2020,Aug,Customer 472,Product C,38,87.09591868,3309.64491
2020,Aug,Customer 182,Product A,24,72.55920558,1741.420934
2020,Aug,Customer 455,Product C,86,87.09591868,7490.249006
2020,Aug,Customer 439,Product D,99,24.47930621,2423.451315
2020,Aug,Customer 477,Product C,84,87.09591868,7316.057169
2020,Aug,Customer 499,Product A,42,72.55920558,3047.486634
2020,Aug,Customer 31,Product B,17,90.00859829,1530.146171
2020,Aug,Customer 471,Product A,79,72.55920558,5732.177241
2020,Aug,Customer 278,Product C,56,87.09591868,4877.371446
2020,Aug,Customer 57,Product D,98,24.47930621,2398.972009
2020,Aug,Customer 381,Product A,52,72.55920558,3773.07869
2020,Aug,Customer 198,Product E,65,62.53435625,4064.733156
2020,Aug,Customer 219,Product E,53,62.53435625,3314.320881
2020,Aug,Customer 379,Product E,54,62.53435625,3376.855238
2020,Aug,Customer 336,Product D,65,24.47930621,1591.154904
2020,Aug,Customer 192,Product C,17,87.09591868,1480.630618
2020,Aug,Customer 23,Product D,53,24.47930621,1297.403229
2020,Aug,Customer 335,Product B,46,90.00859829,4140.395521
2020,Aug,Customer 206,Product C,2,87.09591868,174.1918374
2020,Aug,Customer 125,Product A,12,72.55920558,870.710467
2020,Aug,Customer 288,Product A,84,72.55920558,6094.973269
2020,Aug,Customer 239,Product E,58,62.53435625,3626.992663
