Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
658415000,18500,819944,LoBarnechea,Huinganal,4,3,222,766,6,12303797,Welink Propiedades SpA
672651000,18900,837672,Colina,chicureo,3,3,436,770,1,11552082,CASAMAR PARTNERS
672651000,18900,837672,Colina,chicureo,3,3,436,770,1,11806772,CASAMAR PARTNERS
886191000,24900,1103600,LoBarnechea,ManquehueOriente/Av.JoseAlcaldeDelano,6,5,420,770,5,6785222,Sucursal Cantagallo
460890500,12950,573961,Santiago,AvRicardoCumming/MetroRepublica/3Estacionamientos,10,3,348,770,3,8052404,Acom Propiedades
924984100,25990,1151910,Providencia,Rancagua/Salvador,8,4,460,771,4,8038308,Easyprop
658415000,18500,819944,LasCondes,Manquehue-colonpararemodelar,5,3,260,778,,12144107,Viel Propiedades dos Ltda.
412844000,11600,514127,Pudahuel,Callecorinto053.Pudahuel,4,2,140,780,3,12285648,Propital
960930000,27000,1196675,LaReina,CarlosSilvaVildósola/JuliaBernstein,5,5,297,780,6,12268241,Viel Propiedades dos Ltda.
747390000,21000,930747,LasCondes,oxford558,3,2,110,780,3,11235551,Todo Propiedades
302515000,8500,376731,PuenteAlto,EntreNemesioVicuñayBalmaceda,6,2,195,780,,11100385,Nexxos
302515000,8500,376731,PuenteAlto,ManuelRodríguez275,6,2,195,780,,10513167,
943135000,26500,1174514,LasCondes,losmonjes,5,4,236,783,,12185778,Agustín Fuenzalida Propiedades
992961000,27900,1236564,Ñuñoa,Diagonalorienteconirarrazaval,4,2,231,784,4,11091320,Nexxos
291838000,8200,363435,LaCisterna,Colon,4,1,235,787,,10690981,Unne
658415000,18500,819944,Peñalolén,AlvaroCassanova/Grecia,4,4,180,789,2,7670121,Jorge Pablo Caro Propiedades
1014315000,28500,1263157,LasCondes,Posada13520,5,4,290,790,4,11226766,Todo Propiedades
818570000,23000,1019390,LasCondes,CasaconPiscinaenOxford,5,3,295,790,3,11525269,Nexxos
604780870,16993,753152,Ñuñoa,Plazañuñoa,4,3,280,790,1,6240343,Foix Realty 100
604780870,16993,753152,Ñuñoa,Plazañuñoa,4,3,280,790,1,5714295,Foix Realty 100
1032145590,29001,1285362,LoBarnechea,Losnogales,5,5,300,790,5,6092896,Unne
505000000,14189,628892,Colina,Chicureo,5,4,382,791,4,10602631,
1637140000,46000,2038780,Vitacura,Locurro,4,4,402,795,5,12305710,Welink Propiedades SpA
1174470000,33000,1462603,LoBarnechea,Nueva,4,4,334,795,,12239225,Viel la Dehesa SPA
818570000,23000,1019390,LasCondes,CardenalNewman/Bocaccio,4,4,260,796,3,5683491,Vivaqui Propiedades
624960400,17560,778282,LaReina,PrincipedeGales/Ossandón,10,4,222,799,8,6086766,Sucursal El Bosque Sur
854160000,24000,1063711,LasCondes,RicardoCox,7,5,,800,4,10074591,Margarita Leiva Catalan
1060582000,29800,1320775,LasCondes,Hermosacasaestilomediterraneaenincomparableubicació...,5,5,293,800,,12315253,Movahome Corredores Integrados
971607000,27300,1209971,LoBarnechea,shoppinglaDehesa,5,5,280,800,4,12302460,OSSANDON CORREDORES ASOCIADOS S.A.
1049905000,29500,1307478,LasCondes,LasTortolas,5,5,293,800,5,12201862,Agustín Fuenzalida Propiedades
943135000,26500,1174514,LoBarnechea,Condominio-piéandino-trapenses,5,3,297,800,3,12192609,Viel la Dehesa SPA
1459190000,41000,1817173,LasCondes,MetroEscuelaMilitar,6,3,220,800,,12161879,Viel la Dehesa SPA
953812000,26800,1187811,LoBarnechea,ColegioNewland/CentroCulturalElTranque,5,4,240,800,6,12138372,Propiedades Viel SpA
914663000,25700,1139057,LoBarnechea,SectorAguasClaras,4,4,240,800,4,12054728,Cata Brochet
1338184000,37600,1666481,LaReina,LasArañas/Bilbao,5,5,343,800,5,11086274,ProUrbe Manquehue
390000000,10958,485679,Conchalí,Lanin,3,3,180,800,5,7669171,Mi Llave
330987000,9300,412188,Conchalí,CalleLanin,3,2,150,800,10,7901478,Mi Llave
245000000,6884,305106,Paine,Delvillar,4,3,200,800,3,11998981,Corredores Asociados - OpenBrokers
800775000,22500,997229,Colina,Lareserva,4,4,285,800,2,11830003,Nexxos
1138880000,32000,1418281,Vitacura,Santamariademanquhue,5,3,380,800,5,11707763,Easyprop
640620000,18000,797783,LaFlorida,RojasMagallanes/EnriqueOlivares,4,3,260,800,,6410011,Propiedades Centro Santiago SPA
440960100,12390,549141,Colina,Colina,4,5,175,800,4,9855853,Proyecta Propiedades - Santa Elena de Chicureo
608589000,17100,757894,Maipú,CalleManuelRodriguez,3,2,171,800,5,10697966,Easyprop
1060582000,29800,1320775,LasCondes,LasCondesas,4,3,290,800,4,4650727,Alto Andes
2040000000,57319,2540473,LasCondes,Colon/HernandodeMagallanes,5,3,340,800,14,3503977,Vivaqui Propiedades
765185000,21500,952908,Peñalolén,CondominioPortezuelo,5,6,200,800,7,8143396,Unne
624960400,17560,778282,LaReina,lasperdices,10,4,222,800,6,5159920,Unne
907545000,25500,1130193,Providencia,AvSalvador/Providencia,6,3,460,800,4,7111039,Unne
996520000,28000,1240996,LoBarnechea,LosTrapenses/LoBarnechea,4,4,290,800,2,9166480,Unne
854160000,24000,1063711,LasCondes,RicardoCox/IsabellaCatólica,1,5,203,800,6,11560416,Easyprop
899000000,25260,1119552,LasCondes,APasosCaminoOtoñal,5,6,384,800,7,6095375,Sucursal Cantagallo
845262500,23750,1052631,LasCondes,Carlospeñaotegui,5,4,280,800,3,7646136,Unne
250000000,7024,311333,Recoleta,Venezuelaag/av.Elsalto,3,2,100,800,,6570634,Propiedades Centro Santiago SPA
1601194100,44990,1994015,Vitacura,Candelariagoyenechea,4,2,351,800,,5346505,Nativo Propiedades
1459190000,41000,1817173,LasCondes,Alcántara,5,,220,800,,10752873,Tsi Property
1174470000,33000,1462603,Vitacura,Fatima,4,3,231,800,2,7859756,Unne
800775000,22500,997229,Colina,CondominioLaReserva/Chicureo,4,3,300,800,,8256981,Propiedades Ricardo Vial y Cia. Ltda.
200000000,5620,249066,ElBosque,Propiedadde800m2.ElBosque,5,3,412,800,,5851837,Corretajes Prosal
1174470000,33000,1462603,Vitacura,Lashualtatas/av.Vitacura,4,3,231,800,,4838926,Toro Guzmán Propiedades
818570000,23000,1019390,LasCondes,PadreHurtadoCentral/Oxford/EstadioIsraelita,5,3,170,801,4,8425482,Sucursal Cantagallo
551289100,15490,686537,LoBarnechea,pastorfernandez15844,4,2,150,802,4,10157550,Unne
765185000,21500,952908,LaReina,EscultoraRebecaMatte,4,3,145,803,5,12240029,Unne
765185000,21500,952908,LaReina,ValenzuelaPuelmayOnofreJarpa,4,3,145,803,5,11631123,Nexxos
886191000,24900,1103600,LoBarnechea,CondominioLosBravos-Exclusivo,4,4,300,803,4,11164853,Nexxos
761626000,21400,948476,LasCondes,CarlosPeñaOtaegui,5,4,266,805,2,12201843,Agustín Fuenzalida Propiedades
782980000,22000,975068,Huechuraba,Elalmendropte.,4,5,300,805,5,10939610,Houm
782980000,22000,975068,Huechuraba,ElAlmendroPoniente,4,5,300,805,5,10065794,Houm
754508000,21200,939611,LasCondes,CasaenventaenCarlosPeñaOtaegui-LosDominicos,3,3,252,805,3,9665667,Easyprop
1459190000,41000,1817173,LasCondes,Engolf/colegioverbodivino,5,4,220,806,5,5305521,Propiedades Ricardo Vial y Cia. Ltda.
871955000,24500,1085872,LoBarnechea,SantiagoCollege/LosTrapenses-DN,5,3,270,808,6,12216821,Hobbins Vitacura
836365000,23500,1041550,LoBarnechea,SantiagoCollege/LosTrapenses,4,3,252,808,6,12040402,Cata Brochet
1210060000,34000,1506924,LoBarnechea,Condominio/golfdemanquehue,4,3,314,808,3,10763900,Francisco Vial Propiedades
836365000,23500,1041550,LoBarnechea,JardinDelEste/ElTranque,6,5,280,808,,6968679,Francisco Vial Propiedades
989402000,27800,1232132,LoBarnechea,Golfdemanquehue,4,4,337,809,3,12288024,Viel la Dehesa SPA
1423600000,40000,1772852,LoBarnechea,Nueva,4,4,335,809,5,12239155,Viel la Dehesa SPA
1637140000,46000,2038780,Vitacura,Elcanalgranvía,5,6,356,809,5,12134998,Agustín Fuenzalida Propiedades
455552000,12800,567313,LaFlorida,ColegioBoston,6,4,250,810,2,12186533,Invictus Spa
708241000,19900,881994,Colina,AvenidaChicureoOrienteconPadreSergioCorrea,3,4,210,810,,7801608,Sucursal El Bosque Sur
889750000,25000,1108032,Santiago,CasonaEsmeraldaentreSanAntonioyMacIver,24,7,810,810,8,9652894,Unne
576558000,16200,718005,LoBarnechea,EsquinaPastorFernández,4,3,160,810,,6095438,Sucursal Cantagallo
1316830000,37000,1639888,LoBarnechea,Nueva,4,4,333,811,5,12239190,Viel la Dehesa SPA
871599100,24490,1085429,LasCondes,Viguela,5,4,273,811,3,12184621,Agustín Fuenzalida Propiedades
924023170,25963,1150714,LoBarnechea,Bajóprecio/CasaenCondominio/PaseolosBravos,6,5,310,811,,10373818,Francisco Vial Propiedades
1633581000,45900,2034347,Vitacura,Locurro,4,4,356,812,5,12305690,Welink Propiedades SpA
853804100,23990,1063268,LasCondes,Impecable,6,4,228,812,3,11601547,Todo Propiedades
1174470000,33000,1462603,LoBarnechea,Lostrapenses,6,5,235,815,,12277634,Viel la Dehesa SPA
708241000,19900,881994,LaReina,PrincipedeGales/PadreHurtado,6,4,305,815,4,9347714,Easyprop
694005000,19500,864265,Huechuraba,ElalmendroPoniente,4,4,271,817,2,12053643,Nexxos
1163081200,32680,1448420,Ñuñoa,Mallplazaegaña/metroplazaegaña/hamburgo,5,3,240,817,7,9897486,Grupo Inovo
1064141000,29900,1325207,LoBarnechea,Golfmanquehue/cam.Loscazadores,5,5,294,818,,12277330,Viel la Dehesa SPA
882632000,24800,1099168,LasCondes,MiradordelosDomínicos,5,5,270,820,5,12249037,Agustín Fuenzalida Propiedades
1014315000,28500,1263157,LasCondes,LasTortolas,6,5,454,820,6,12184720,Agustín Fuenzalida Propiedades
622825000,17500,775623,Colina,PiedraRoja-CondominioLasFlores,5,4,250,820,,12147181,Viel Propiedades dos Ltda.
871955000,24500,1085872,LasCondes,Colinamiravalle,4,3,215,820,2,12135056,Agustín Fuenzalida Propiedades
1204721500,33850,1500276,LoBarnechea,ManquehueOriente-LaDehesa,7,7,520,820,7,6180755,Sucursal Cantagallo
1014315000,28500,1263157,LasCondes,FranciscoBulnesCorrea,5,5,453,820,5,8926365,VALVAL
1014315000,28500,1263157,LasCondes,FranciscoBulnesCorrea,5,5,453,820,5,6525913,VALVAL
615707000,17300,766758,Colina,Lareservachicureo,3,3,310,820,2,11581316,Movahome Corredores Integrados
747390000,21000,930747,Ñuñoa,JoséDomingoCañas/MonseñorEyzaguirre,5,3,250,821,1,2234783,Alonso Baeza Rivera y Cía. Ltda.
1423600000,40000,1772852,Providencia,SantaMaria/PedrodeValdiviaNorte,7,5,399,824,20,12194828,Propiedades Viel SpA
220000000,6182,273973,Pudahuel,Casa2PisosenLomasdeLoAguirre,4,2,140,824,,4973735,Corretajes Prosal
484024000,13600,602770,Colina,Santaelenachicureo,4,6,160,825,4,12306478,Unne
484024000,13600,602770,Colina,Santaelenachicureo,4,6,220,825,4,12306410,Unne
921745410,25899,1147877,LaReina,JuliaBernstein1058,5,4,254,825,3,11115465,ProUrbe Manquehue
992961000,27900,1236564,Santiago,ColinaMiravalle,7,9,287,825,3,11973876,Corredores Asociados - OpenBrokers
1170911000,32900,1458171,LasCondes,Lafuente,6,6,320,826,8,12203398,Agustín Fuenzalida Propiedades
914663000,25700,1139057,EstaciónCentral,BlancoGarces/AvEcuador,7,4,280,828,6,12142336,Viel Propiedades dos Ltda.
807893000,22700,1006093,LaReina,Condominiomariamonveljuliabernstein,4,4,260,830,,12309962,Vidal Riedel Propiedades - Las Condes.
996520000,28000,1240996,LoBarnechea,GolfdeManquehue,4,3,260,830,2,12301670,OSSANDON CORREDORES ASOCIADOS S.A.
993494850,27915,1237229,LoBarnechea,CaminodeLaLaguna-Cam.Huinganal,5,4,236,830,3,12151563,OSSANDON CORREDORES ASOCIADOS S.A.
615707000,17300,766758,Colina,LaReserva,4,5,312,830,,11121639,Nexxos
525664300,14770,654626,SanBernardo,freire198,3,3,200,830,,10778551,Unne
1423600,40,1773,LoBarnechea,Eltranque,4,4,200,831,6,12302427,OSSANDON CORREDORES ASOCIADOS S.A.
560542500,15750,698060,Colina,Av.Chamisero/ColegioDunalastair,4,3,220,831,,7182090,Toro Guzmán Propiedades
1204721500,33850,1500276,LoBarnechea,CerroPandeAzucar/ManquehueOriente,6,7,520,832,,12325737,Bofill y  Asociados Ltda
285823290,8031,355944,SanBernardo,Venta,4,2,169,832,,11500948,
1169131500,32850,1455955,LoBarnechea,ManquehueOriente/CerroPandeAzúcar,7,7,535,835,,6118480,Francisco Vial Propiedades
921781000,25900,1147922,LasCondes,LasCondes/FrayMartín,5,5,266,836,3,12266689,Lyon y Balmaceda Ltda.
455552000,12800,567313,SanBernardo,Loherrera,5,4,138,836,3,11255047,Mi Llave
533850000,15000,664819,SanMiguel,Metrodepartamental/sannicolas/arquimides,4,3,220,836,3,9896719,Grupo Inovo
971607000,27300,1209971,LoBarnechea,ContralmiranteFdzVial/SanRafael,5,4,228,837,2,12247524,Viel la Dehesa SPA
569440000,16000,709141,Peñalolén,Laspircas,5,5,187,837,3,11995666,Easyprop
590000000,16578,734745,Peñalolén,QuilínSurCondominioPiedemonte,4,3,198,837,5,11825038,Nexxos
871955000,24500,1085872,LoBarnechea,CentroCulturalElTranque,5,5,237,839,,10128430,Unne
782980000,22000,975068,LasCondes,Lacabaña-sandamian-lascondes,5,5,360,840,,12183489,Agustín Fuenzalida Propiedades
921781000,25900,1147922,LasCondes,LosFrailes,5,4,270,840,4,12040442,Cata Brochet
1028551000,28900,1280885,LoBarnechea,LoBarnechea,6,5,342,841,4,8799072,Agente Propiedades
836365000,23500,1041550,LasCondes,CarlosPeñaOtaegui/LasCondesa,4,3,277,845,,9581074,Sucursal El Bosque Sur
806860890,22671,1004808,LaReina,aguasclaras,4,1,115,849,,11705279,Grupo Premium Propiedades Santiago
373695000,10500,465374,LaFlorida,JoséMiguelCarrera,7,3,173,850,3,7850911,
293617500,8250,365651,Pudahuel,LosAbedules,3,3,125,850,2,9951428,Tzanis Propiedades
574458190,16141,715390,SanJosédeMaipo,Cajondelmaipo,5,4,300,850,3,5475216,Unne
925340000,26000,1152354,LoBarnechea,SantaBlanca,5,3,286,850,5,6960512,Urbalia
1014315000,28500,1263157,LoBarnechea,PadreTedHuard-CaminoReal,5,5,290,850,5,11164625,Nexxos
1494780000,42000,1861494,Providencia,CarlosCasanueva200,5,6,420,850,3,11107984,Nexxos
339884500,9550,423268,LaFlorida,JoséMiguelCarrera732,8,3,258,850,6,10372343,
1245294100,34990,1550802,LoBarnechea,GolfdeManquehue/LosTrapenses/SantiagoCollege,5,5,463,851,4,9152711,Easyprop
1028551000,28900,1280885,LoBarnechea,Lashualtatas/.,5,4,305,852,,6960880,Propiedades Jose Fco. Montalva y Cía. Ltda.
1096172000,30800,1365096,LoBarnechea,Alcaldedelano,5,5,351,855,3,5978838,Nativo Propiedades
1057023000,29700,1316342,LoBarnechea,Golfdemanquehue/caminolashualtatas,6,5,295,858,,12238027,Lyon y Balmaceda Ltda.
765185000,21500,952908,Colina,Av.Central-colegiodunalastair,3,4,375,860,,12113762,Cata Brochet
889394100,24990,1107589,LasCondes,Latadia/Juanpalau,10,3,330,860,,6088481,Sucursal Cantagallo
1244938200,34980,1550359,Providencia,SalvadorconHindenburg,4,3,390,860,15,9560461,Unne
1244938200,34980,1550359,Providencia,avenidasalvador,4,3,390,860,20,8304327,Unne
988013990,27761,1230403,LasCondes,ManquehueconAlejandroFleming,10,4,330,860,2,6221916,Grupo Premium Propiedades Santiago
704682000,19800,877562,LaReina,Padrehurtado,5,4,260,860,,9021834,Nativo Propiedades
1561973920,43888,1945173,LoBarnechea,caminolasbandurrias,7,7,420,865,3,5299772,Alto Andes
1291917000,36300,1608863,LasCondes,ColinadelMirador-QuebradaHonda,5,6,385,866,4,11163800,Nexxos
907545000,25500,1130193,LoBarnechea,CaminodelMonasterio,4,5,290,870,5,10054437,Houm
1167352000,32800,1453738,LasCondes,SanCarlosdeApoquindo,6,5,300,870,3,9371051,Unne
678000000,19050,844334,Huechuraba,CondominioLosAlmendros,5,6,340,870,2,11495636,Nexxos
1103290000,31000,1373960,LoBarnechea,Lostrapensescondominio,6,4,282,875,,12276824,Viel la Dehesa SPA
1064141000,29900,1325207,LasCondes,Carlospeñaotaegui,6,6,376,875,,12183442,Agustín Fuenzalida Propiedades
605030000,17000,753462,Peñalolén,CaminoLasPircas4401,4,4,153,875,4,11961125,Corredores Asociados - OpenBrokers
749000000,21045,932752,Recoleta,PatriaVieja,5,2,876,876,6,11817344,RUKAM SPA
749000000,21045,932752,Recoleta,PatriaVieja//Av.elSalto,5,2,177,876,6,8869554,Unne
704682000,19800,877562,Peñalolén,Laspircas,5,6,300,880,4,9222359,Easyprop
694005000,19500,864265,Colina,Colina,6,5,280,880,5,9969345,PROPERTY BROKER  Gestión Inmobiliaria
1032110000,29000,1285318,LoBarnechea,Colegiocraighouse,5,5,264,881,,12276710,Viel la Dehesa SPA
907545000,25500,1130193,LasCondes,Miradorlosdominicos/condominio,4,4,270,887,,11180945,Francisco Vial Propiedades
533850000,15000,664819,LaFlorida,LaFlorida,16,12,389,890,3,2988676,Difusion Propiedades
996520000,28000,1240996,Providencia,mariategui2350,4,3,250,890,4,9170359,Mi Llave
1067700000,30000,1329639,LoBarnechea,ColegioSantiagoCollege/AlcaldeDelano,5,4,390,890,,6360921,Propiedades Ricardo Vial y Cia. Ltda.
996520000,28000,1240996,Providencia,Bustos2526,5,3,250,890,8,11660346,Nexxos
1245650000,35000,1551245,Providencia,Mariategui.LosLeones,4,2,249,890,,7390232,Unne
694005000,19500,864265,Colina,lospellinesconlosavellanos,5,5,360,890,2,11073246,Nexxos
533494100,14990,664376,Pudahuel,LomasdeLoAguirre,7,5,440,890,3,9802255,cclpropiedades
1245650000,35000,1551245,LasCondes,SanCarlosdeApoquindo-MonteAsís,6,5,300,894,6,11165322,Nexxos
1064141000,29900,1325207,LoBarnechea,CaminodelSol,4,5,389,900,6,12283322,Welink Propiedades SpA
1388010000,39000,1728531,LoBarnechea,Parquegolf-lashualtatas,6,4,375,900,3,12239038,Viel la Dehesa SPA
1138880000,32000,1418281,Vitacura,ViaAurora-GranVia,5,4,306,900,2,12151732,OSSANDON CORREDORES ASOCIADOS S.A.
953812000,26800,1187811,LasCondes,Laforesta,5,5,427,900,3,12134484,Agustín Fuenzalida Propiedades
704682000,19800,877562,LasCondes,Carlospeñaotaegui,4,3,300,900,2,11553002,Nativo Propiedades
448434000,12600,558448,Peñalolén,QuebradaVittor/Peñalolen,5,2,180,900,,6818388,Unne
996520000,28000,1240996,LasCondes,CaminosanAntonio230,5,4,300,900,,6186893,Unne
278456160,7824,346770,Melipilla,ValledeMallarauco,4,2,172,900,6,9372385,Easyprop
476906000,13400,593905,Peñalolén,JoseArrieta10100,4,3,240,900,3,11230791,Todo Propiedades
476906000,13400,593905,Peñalolén,JoseArrieta10100,4,3,240,900,3,11230771,Todo Propiedades
1064141000,29900,1325207,LoBarnechea,Huinganal/CaminoElYunque,5,5,378,900,3,8652774,Easyprop
238500000,6701,297011,ElBosque,JuliocovarrubiaCalle1sur,4,2,110,900,5,8644237,Mi Llave
850601000,23900,1059279,LoBarnechea,CaminodelAltar,4,4,300,900,5,11082899,Nexxos
605030000,17000,753462,SanBernardo,EizaguirreconSanAlfonso,3,4,290,900,8,6722215,Unne
743831000,20900,926315,LoBarnechea,Evenidapaseopieandino/pasajepieandino,4,4,260,900,,8955268,Pro Partners Propiedades
1313271000,36900,1635456,LoBarnechea,CaminoLasHualtatas-PedroLiraUrquieta,5,4,371,905,5,12151615,OSSANDON CORREDORES ASOCIADOS S.A.
1562401000,43900,1945705,LoBarnechea,SantuarioelValle/LosTrapenses,5,4,404,906,,12272630,Viel la Dehesa SPA
1210060000,34000,1506924,Providencia,ClementeFabres,16,8,600,907,,9655114,Unne
886191000,24900,1103600,LoBarnechea,LosRefugiosdelArrayán,5,3,380,908,4,6702919,Sucursal Cantagallo
550000000,15454,684932,Peñaflor,YC56990AlcaldeLuisArayaCereceda/21deMayo,4,2,220,912,,6584782,Propiedades Centro Santiago SPA
1352420000,38000,1684209,LoBarnechea,CaminoLaGolondrina,5,6,500,913,4,4708978,Propiedades Viña Limitada ®
996520000,28000,1240996,LasCondes,LasCondes-SanDamián,5,5,220,916,,12185008,Agustín Fuenzalida Propiedades
772303000,21700,961772,LoBarnechea,ColegioNewland,4,4,248,918,6,12038640,Cata Brochet
338460900,9510,421496,Santiago,Roditex,1,1,,918,4,11839401,
640620000,18000,797783,Peñalolén,Arboretum,3,3,217,920,3,9243401,Unne
711800000,20000,886426,LoBarnechea,Dehesacentral/CalleElGabinoInterior.,4,4,275,921,5,12283430,Welink Propiedades SpA
1067700000,30000,1329639,LasCondes,CaminoElAlba&CaminodelAlgarrobo,8,3,477,922,5,11995110,Corredores Asociados - OpenBrokers
384372000,10800,478670,SanBernardo,Freire,6,3,923,923,,11756297,Easyprop
1423600000,40000,1772852,LoBarnechea,Rodeo,4,4,328,924,6,12275405,Viel la Dehesa SPA
996520000,28000,1240996,LasCondes,Altolascondes,9,5,330,924,4,12150607,Manterola Propiedades.
1060582000,29800,1320775,LoBarnechea,Trapenses/colegioeverest,5,4,355,924,4,11694058,Easyprop
1779500000,50000,2216065,LoBarnechea,Lostrapenses,5,7,520,925,,12184565,Agustín Fuenzalida Propiedades
601471000,16900,749030,LaReina,Sectorfranciscodevillagra-centrodeportivo,10,5,310,926,,12281084,Manterola Propiedades.
295000000,8289,367372,SanJosédeMaipo,Lasvertientes/lospeumos,3,3,140,928,1,11302514,Mauricio Pino Propiedades
1281240000,36000,1595567,Vitacura,Pioxiconvitacura,5,4,300,930,,12186826,Invictus Spa
943135000,26500,1174514,Colina,CondominioCasasdeHacienda,4,4,350,930,6,9395037,Unne
889750000,25000,1108032,LasCondes,PaulHarris/ElAlamein,3,2,150,930,,6088512,Sucursal Cantagallo
1103290000,31000,1373960,LasCondes,MiradordeSanCarlosdeApoquindo,5,6,380,930,3,9663355,Mi Llave
953812000,26800,1187811,LasCondes,Sancarlosdeapoquindo,4,4,427,930,,5491859,Nativo Propiedades
328317750,9225,408864,SanJosédeMaipo,Cam.AlVolcán22675,3,2,150,930,3,10730814,Kinast Propiedades
761626000,21400,948476,Colina,chicureooriente,4,4,270,931,3,10137703,Easyprop
1423600000,40000,1772852,LoBarnechea,Ladehesa/elrodeo,4,3,236,936,5,12275322,Viel la Dehesa SPA
943135000,26500,1174514,LoBarnechea,Caminolostrapensesconsantuariodelvalle,5,4,256,936,,12157542,Propiedades Viel SpA
320000000,8991,398506,LaCisterna,Propiedadde938m2cercanaaEstaciónMetroElParrón,3,1,177,938,,6482977,Corretajes Prosal
